"EU27";"DE";"Germany";"LW";"Chlorophyll a";2019;"ug/L";10.133692132;14.216920443999999;0.69999999999999996;58.5;10;5;9;5;5;34;5;51.11366;10.38755
"EU27";"DK";"Denmark";"LW";"Chlorophyll a";2019;"ug/L";16.415712087999999;9.3776005409999996;6.0630472590000002;39.064324902999999;0;0;1;6;6;13;6;55.95897;10.05422
"EU27";"EE";"Estonia";"LW";"Chlorophyll a";2019;"ug/L";15.853981708999999;17.612498863999999;1.0;97.75;5;12;16;32;23;88;56;58.67113;25.54549
"EU27";"EL";"Greece";"LW";"Chlorophyll a";2019;"ug/L";48.422598352999998;83.908847378000004;0.41499999100000001;342.81509399399999;3;4;6;6;14;33;24;39.04434;22.98465
"EU27";"ES";"Spain";"LW";"Chlorophyll a";2019;"ug/L";;;;;0;0;0;0;0;0;0;40.22789;-3.64622
"EU27";"FI";"Finland";"LW";"Chlorophyll a";2019;"ug/L";8.7007244620000002;9.3275338170000008;1.0;82.0;22;47;58;47;28;202;150;64.47559;26.22672
"EU27";"FR";"France";"LW";"Chlorophyll a";2019;"ug/L";;;;;0;0;0;0;0;0;0;48.70929;2.50339
"EU27";"HR";"Croatia";"LW";"Chlorophyll a";2019;"ug/L";6.737655556;9.7352843900000003;1.0820000000000001;32.284999999999997;5;1;2;1;1;10;9;44.31346;15.61287
"EU27";"HU";"Hungary";"LW";"Chlorophyll a";2019;"ug/L";;;;;0;0;0;0;0;0;0;47.16521;19.41207
"EU27";"IE";"Ireland";"LW";"Chlorophyll a";2019;"ug/L";4.6478135649999999;6.6150189309999998;1.0;48.0;93;55;36;19;10;213;197;53.17824;-8.14970
"Other";"IS";"Iceland";"LW";"Chlorophyll a";2019;"ug/L";;;;;0;0;0;0;0;0;0;64.98434;-18.58065
"EU27";"IT";"Italy";"LW";"Chlorophyll a";2019;"ug/L";8.0317927480000009;9.555050864;0.5;60.975000000000001;28;26;31;30;13;128;77;42.78773;12.07541
"Other";"LI";"Liechtenstein";"LW";"Chlorophyll a";2019;"ug/L";;;;;;;;;;0;0;47.14165;9.55298
"EU27";"LT";"Lithuania";"LW";"Chlorophyll a";2019;"ug/L";15.99496748;17.699727063000001;1.825;132.21250000000001;3;28;48;63;63;205;73;55.33697;23.90030
"EU27";"LU";"Luxembourg";"LW";"Chlorophyll a";2019;"ug/L";;;;;;;;;;0;0;49.77684;6.09238
"EU27";"LV";"Latvia";"LW";"Chlorophyll a";2019;"ug/L";7.5414015150000004;5.8175197179999998;2.6000000000000001;20.183333333;0;10;2;8;2;22;3;56.85395;24.92756
"Other";"ME";"Montenegro";"LW";"Chlorophyll a";2019;"ug/L";;;;;;;;;;0;0;42.78700;19.25183
"Other";"MK";"North Macedonia";"LW";"Chlorophyll a";2019;"ug/L";;;;;0;0;0;0;0;0;0;41.60052;21.70089
"EU27";"MT";"Malta";"LW";"Chlorophyll a";2019;"ug/L";;;;;0;0;0;0;0;0;0;35.92252;14.40006
"EU27";"NL";"Netherlands";"LW";"Chlorophyll a";2019;"ug/L";35.037239804999999;49.432941892000002;0.27466666699999998;541.66666666699996;6;9;20;56;142;233;178;52.26791;5.58708
"Other";"NO";"Norway";"LW";"Chlorophyll a";2019;"ug/L";2.6714118629999999;5.56366111;0.33100000000000002;33.524999999999999;49;3;0;2;3;57;33;63.76699;11.41730
"EU27";"PL";"Poland";"LW";"Chlorophyll a";2019;"ug/L";32.429681836999997;32.832136941000002;2.7374999999999998;231.91666666699999;0;10;65;116;275;466;99;52.12428;19.40094
"EU27";"PT";"Portugal";"LW";"Chlorophyll a";2019;"ug/L";;;;;0;0;0;0;0;0;0;39.59659;-8.51537
"EU27";"RO";"Romania";"LW";"Chlorophyll a";2019;"ug/L";16.331064443999999;20.710234942;1.0;69.007499999999993;4;2;2;2;5;15;13;45.83920;24.98443
"Other";"RS";"Serbia";"LW";"Chlorophyll a";2019;"ug/L";13.932962963;8.0471545080000002;6.6666666670000003;31.416666667000001;0;0;3;3;3;9;3;44.23037;20.79419
"EU27";"SE";"Sweden";"LW";"Chlorophyll a";2019;"ug/L";5.6316176469999997;7.6387631999999996;0.5;54.880000000000003;31;38;16;8;9;102;99;62.77508;16.75792
"EU27";"SI";"Slovenia";"LW";"Chlorophyll a";2019;"ug/L";;;;;0;0;0;0;0;0;0;46.11962;14.82170
"EU27";"SK";"Slovakia";"LW";"Chlorophyll a";2019;"ug/L";;;;;0;0;0;0;0;0;0;48.70749;19.48486
"Other";"TR";"Turkey";"LW";"Chlorophyll a";2019;"ug/L";;;;;;;;;;0;0;39.06077;35.17338
"Other";"XK";"Kosovo";"LW";"Chlorophyll a";2019;"ug/L";;;;;;;;;;0;0;42.58162;20.88927
"Other";"AL";"Albania";"LW";"Chlorophyll a";2020;"ug/L";2.8671666669999998;2.1923819870000001;0.488666667;5.0300000000000002;2;0;2;0;0;4;3;41.13924;20.06398
"EU27";"AT";"Austria";"LW";"Chlorophyll a";2020;"ug/L";;;;;0;0;0;0;0;0;0;47.58705;14.14034
"Other";"BA";"Bosnia and Herzegovina";"LW";"Chlorophyll a";2020;"ug/L";;;;;;;;;;0;0;44.16793;17.78515
"EU27";"BE";"Belgium";"LW";"Chlorophyll a";2020;"ug/L";;;;;0;0;0;0;0;0;0;50.64113;4.66114
"EU27";"BG";"Bulgaria";"LW";"Chlorophyll a";2020;"ug/L";24.85866343;40.125139248000004;2.1000000000000001;173.0;2;8;4;3;8;25;8;42.75742;25.23559
"Other";"CH";"Switzerland";"LW";"Chlorophyll a";2020;"ug/L";;;;;0;0;0;0;0;0;0;46.80024;8.22940
"EU27";"CY";"Cyprus";"LW";"Chlorophyll a";2020;"ug/L";7.8408055560000003;7.0720318950000003;0.80000000000000004;25.733333333000001;3;3;3;4;2;15;13;35.05012;33.22604
"EU27";"CZ";"Czechia";"LW";"Chlorophyll a";2020;"ug/L";5.2249999999999996;;5.2249999999999996;5.2249999999999996;0;0;1;0;0;1;1;49.73909;15.33152
"EU27";"DE";"Germany";"LW";"Chlorophyll a";2020;"ug/L";12.226890790000001;15.655304918000001;1.0;48.75;3;2;4;3;3;15;9;51.11366;10.38755
"EU27";"DK";"Denmark";"LW";"Chlorophyll a";2020;"ug/L";15.889442315;13.284207095999999;6.1084917770000002;56.593106691000003;0;0;2;6;5;13;6;55.95897;10.05422
"EU27";"EE";"Estonia";"LW";"Chlorophyll a";2020;"ug/L";17.863079347999999;19.355727375000001;1.0;105.75;5;14;8;34;32;93;36;58.67113;25.54549
"EU27";"EL";"Greece";"LW";"Chlorophyll a";2020;"ug/L";40.636240503000003;82.032385750000003;0.41499999100000001;342.81509399399999;3;4;4;5;8;24;0;39.04434;22.98465
"EU27";"ES";"Spain";"LW";"Chlorophyll a";2020;"ug/L";;;;;0;0;0;0;0;0;0;40.22789;-3.64622
"EU27";"FI";"Finland";"LW";"Chlorophyll a";2020;"ug/L";9.1111078039999995;11.410457763;1.0;106.0;19;48;63;49;25;204;150;64.47559;26.22672
"EU27";"FR";"France";"LW";"Chlorophyll a";2020;"ug/L";;;;;0;0;0;0;0;0;0;48.70929;2.50339
"EU27";"HR";"Croatia";"LW";"Chlorophyll a";2020;"ug/L";8.0511049379999999;11.609838727;0.89100000000000001;34.456666665999997;5;1;0;1;2;9;0;44.31346;15.61287
"EU27";"HU";"Hungary";"LW";"Chlorophyll a";2020;"ug/L";;;;;0;0;0;0;0;0;0;47.16521;19.41207
"EU27";"IE";"Ireland";"LW";"Chlorophyll a";2020;"ug/L";3.968948766;5.8718736119999999;1.0;51.5;105;50;41;9;8;213;196;53.17824;-8.14970
"Other";"IS";"Iceland";"LW";"Chlorophyll a";2020;"ug/L";;;;;0;0;0;0;0;0;0;64.98434;-18.58065
"EU27";"IT";"Italy";"LW";"Chlorophyll a";2020;"ug/L";6.9701295290000003;7.6095110349999997;0.40000000000000002;42.854999999999997;42;25;35;29;14;145;72;42.78773;12.07541
"Other";"LI";"Liechtenstein";"LW";"Chlorophyll a";2020;"ug/L";;;;;;;;;;0;0;47.14165;9.55298
"EU27";"LT";"Lithuania";"LW";"Chlorophyll a";2020;"ug/L";16.235667067000001;17.153266128999999;1.8;132.21250000000001;6;29;43;59;71;208;76;55.33697;23.90030
"EU27";"LU";"Luxembourg";"LW";"Chlorophyll a";2020;"ug/L";;;;;;;;;;0;0;49.77684;6.09238
"EU27";"LV";"Latvia";"LW";"Chlorophyll a";2020;"ug/L";14.247557078;34.434623573000003;2.6000000000000001;295.5;0;23;11;22;17;73;20;56.85395;24.92756
"Other";"ME";"Montenegro";"LW";"Chlorophyll a";2020;"ug/L";;;;;;;;;;0;0;42.78700;19.25183
"Other";"MK";"North Macedonia";"LW";"Chlorophyll a";2020;"ug/L";;;;;0;0;0;0;0;0;0;41.60052;21.70089
"EU27";"MT";"Malta";"LW";"Chlorophyll a";2020;"ug/L";;;;;0;0;0;0;0;0;0;35.92252;14.40006
"EU27";"NL";"Netherlands";"LW";"Chlorophyll a";2020;"ug/L";38.863574133;55.474830349000001;0.27466666699999998;541.66666666699996;6;7;16;41;108;178;0;52.26791;5.58708
"Other";"NO";"Norway";"LW";"Chlorophyll a";2020;"ug/L";2.3962604980000002;4.4383948999999996;0.31;27.719999999999999;45;6;1;2;1;55;26;63.76699;11.41730
"EU27";"PL";"Poland";"LW";"Chlorophyll a";2020;"ug/L";30.834349323000001;34.794227002;1.8799999999999999;266.23250000000002;1;18;73;143;274;509;217;52.12428;19.40094
"EU27";"PT";"Portugal";"LW";"Chlorophyll a";2020;"ug/L";;;;;0;0;0;0;0;0;0;39.59659;-8.51537
"EU27";"RO";"Romania";"LW";"Chlorophyll a";2020;"ug/L";17.149355556;23.750729403000001;1.0;72.108000000000004;2;5;2;2;4;15;12;45.83920;24.98443
"Other";"RS";"Serbia";"LW";"Chlorophyll a";2020;"ug/L";12.890833333;1.199296959;11.506666665999999;13.619999999999999;0;0;0;3;0;3;1;44.23037;20.79419
"EU27";"SE";"Sweden";"LW";"Chlorophyll a";2020;"ug/L";5.439630266;7.9145611450000004;0.5;60.25;44;25;17;11;7;104;93;62.77508;16.75792
"EU27";"SI";"Slovenia";"LW";"Chlorophyll a";2020;"ug/L";;;;;0;0;0;0;0;0;0;46.11962;14.82170
"EU27";"SK";"Slovakia";"LW";"Chlorophyll a";2020;"ug/L";;;;;0;0;0;0;0;0;0;48.70749;19.48486
"Other";"TR";"Turkey";"LW";"Chlorophyll a";2020;"ug/L";;;;;;;;;;0;0;39.06077;35.17338
"Other";"XK";"Kosovo";"LW";"Chlorophyll a";2020;"ug/L";;;;;;;;;;0;0;42.58162;20.88927
